Source,Target,Type,Weight
1461,148,undirected,1
1454,1663,undirected,1
1589,1592,undirected,1
175,2889,undirected,1
1685,3408,undirected,1
1685,1663,undirected,2
1685,1473,undirected,1
3408,1663,undirected,1
3408,1473,undirected,1
1663,1473,undirected,1
175,2859,undirected,1
1589,2859,undirected,1
2641,1364,undirected,1
2641,1663,undirected,1
1364,1663,undirected,1
187,1663,undirected,2
187,2360,undirected,1
1663,2360,undirected,1
1570,3515,undirected,8
2796,1834,undirected,5
2796,1589,undirected,1
2796,333,undirected,1
1834,1589,undirected,3
1834,333,undirected,3
4134,311,undirected,1
4134,1312,undirected,1
4134,4088,undirected,1
4134,4495,undirected,1
4134,1973,undirected,1
311,1312,undirected,1
311,4088,undirected,1
311,4495,undirected,1
311,1973,undirected,1
1570,2491,undirected,1
1591,2497,undirected,6
1589,3149,undirected,70
1589,4395,undirected,26
3149,4395,undirected,29
2787,3164,undirected,1
1570,4304,undirected,1
320,1572,undirected,1
4088,1741,undirected,1
4088,2109,undirected,1
4088,3149,undirected,1
4088,3358,undirected,1
4088,1453,undirected,1
1741,2109,undirected,1
1741,3149,undirected,5
1741,3358,undirected,1
1741,1453,undirected,1
2109,3149,undirected,1
2109,3358,undirected,1
2109,1453,undirected,1
3149,3358,undirected,5
3149,1453,undirected,1
3358,1453,undirected,1
3112,3113,undirected,1
4287,4002,undirected,1
4287,1663,undirected,1
4002,1663,undirected,1
3237,1663,undirected,1
3237,2205,undirected,1
1663,2205,undirected,1
4170,3358,undirected,1
4170,1714,undirected,1
4170,2165,undirected,1
4170,2375,undirected,1
4170,2316,undirected,1
3358,1714,undirected,1
3358,2165,undirected,1
3358,2375,undirected,2
3358,2316,undirected,1
1714,2165,undirected,1
1714,2375,undirected,1
1714,2316,undirected,1
2165,2375,undirected,1
2165,2316,undirected,1
2375,2316,undirected,1
3815,1589,undirected,1
4310,2423,undirected,1
4310,2434,undirected,1
4310,1570,undirected,2
2423,2434,undirected,1
2423,1570,undirected,1
3100,1570,undirected,1
2787,2967,undirected,2
4416,1572,undirected,4
3508,1557,undirected,1
1570,355,undirected,4
1309,1589,undirected,1
871,4304,undirected,1
871,3803,undirected,1
871,3455,undirected,1
871,3813,undirected,1
871,3267,undirected,1
871,351,undirected,1
871,1471,undirected,1
871,1663,undirected,4
871,1752,undirected,1
4304,3455,undirected,1
4304,3267,undirected,1
4304,351,undirected,1
4304,1471,undirected,1
4304,1752,undirected,1
3803,3267,undirected,1
3803,1471,undirected,1
3803,1752,undirected,1
3455,3813,undirected,6
3455,3267,undirected,1
3455,1471,undirected,1
3455,1752,undirected,1
3813,3267,undirected,3
3813,1471,undirected,1
3813,1752,undirected,1
3267,351,undirected,1
3267,1471,undirected,1
3267,1752,undirected,1
351,1471,undirected,1
351,1752,undirected,1
1471,1663,undirected,1
1471,1752,undirected,1
1663,1752,undirected,5
3940,1585,undirected,1
460,1585,undirected,1
4387,1585,undirected,1
460,1567,undirected,6
2331,1567,undirected,6
3739,1895,undirected,1
3739,1665,undirected,1
3739,1663,undirected,1
1895,1665,undirected,1
1895,1663,undirected,1
175,3358,undirected,3
1589,3588,undirected,1
2385,1589,undirected,1
1589,3170,undirected,1
1589,3279,undirected,1
2344,3170,undirected,1
2344,3279,undirected,1
3170,3279,undirected,1
2198,1589,undirected,3
1589,3550,undirected,1
1570,2418,undirected,1
1589,1753,undirected,1
1589,157,undirected,1
1753,157,undirected,1
3885,4387,undirected,2
3885,1589,undirected,1
3885,556,undirected,1
3885,2026,undirected,1
4387,2026,undirected,1
1589,2026,undirected,1
556,2026,undirected,1
1570,4188,undirected,1
1570,3359,undirected,2
1589,2992,undirected,1
4517,1570,undirected,1
1570,319,undirected,1
320,319,undirected,1
1663,4246,undirected,1
1589,1520,undirected,1
1589,1289,undirected,14
1520,1289,undirected,1
3659,1589,undirected,2
3659,2010,undirected,1
3659,2014,undirected,1
1589,2010,undirected,1
1589,2014,undirected,1
2010,2014,undirected,1
3435,1589,undirected,1
3259,1663,undirected,1
1594,950,undirected,2
1594,1591,undirected,2
950,1591,undirected,2
950,1589,undirected,4
1591,1589,undirected,5
323,1589,undirected,1
323,1326,undirected,1
1663,2141,undirected,1
1663,2898,undirected,5
1663,1713,undirected,1
1663,1058,undirected,1
1663,726,undirected,1
1663,1245,undirected,3
1466,2141,undirected,1
1466,413,undirected,1
1466,2898,undirected,2
1466,1713,undirected,1
1466,1058,undirected,1
1466,2397,undirected,1
1466,2389,undirected,1
1466,726,undirected,1
1466,1245,undirected,1
2430,2141,undirected,1
2430,413,undirected,1
2430,2898,undirected,1
2430,1713,undirected,1
2430,1058,undirected,1
2430,2397,undirected,3
2430,2389,undirected,2
2430,726,undirected,1
2430,1245,undirected,1
2141,413,undirected,1
2141,2898,undirected,1
2141,1713,undirected,1
2141,1058,undirected,1
2141,2397,undirected,1
2141,2389,undirected,1
2141,726,undirected,1
2141,1245,undirected,1
413,2898,undirected,1
413,1713,undirected,1
413,1058,undirected,1
413,2397,undirected,1
413,2389,undirected,1
413,726,undirected,1
413,1245,undirected,1
2898,1713,undirected,1
2898,1058,undirected,1
2898,2397,undirected,1
2898,2389,undirected,1
2898,726,undirected,1
2898,1245,undirected,1
1713,1058,undirected,1
1713,2397,undirected,1
1713,2389,undirected,1
1713,726,undirected,1
1713,1245,undirected,1
1058,2389,undirected,1
1058,726,undirected,1
1058,1245,undirected,1
2397,2389,undirected,2
2397,726,undirected,1
2397,1245,undirected,1
2389,726,undirected,1
2389,1245,undirected,1
726,1245,undirected,1
175,3499,undirected,1
1336,4399,undirected,1
1336,1663,undirected,1
1851,2040,undirected,1
1663,2040,undirected,1
2213,1005,undirected,1
2213,781,undirected,1
2213,2074,undirected,1
2213,1663,undirected,1
1005,781,undirected,1
1005,2074,undirected,1
1005,1663,undirected,1
781,2074,undirected,1
781,1663,undirected,1
2074,1663,undirected,1
233,1663,undirected,1
1589,2675,undirected,1
1598,1589,undirected,1
1598,1591,undirected,1
1589,1591,undirected,27
299,1236,undirected,2
299,1663,undirected,2
1236,1663,undirected,2
2487,3112,undirected,1
1589,4474,undirected,1
1826,1663,undirected,1
3017,1572,undirected,67
1663,4175,undirected,1
1466,4175,undirected,1
2563,1412,undirected,3
2563,3837,undirected,3
2563,1740,undirected,3
2563,2890,undirected,3
1412,3837,undirected,3
1412,1740,undirected,3
1412,2890,undirected,3
3837,1740,undirected,3
3837,2890,undirected,3
1740,2890,undirected,3
2035,1589,undirected,1
1591,2496,undirected,1
4462,749,undirected,1
4462,1211,undirected,1
749,1211,undirected,1
2066,3515,undirected,2
1589,2411,undirected,2
3019,1663,undirected,1
1589,1569,undirected,2
1589,935,undirected,2
1589,661,undirected,2
1569,935,undirected,2
1569,661,undirected,2
935,661,undirected,2
1589,2146,undirected,1
1766,2146,undirected,1
1663,683,undirected,1
683,2572,undirected,1
1589,2551,undirected,1
3867,3317,undirected,1
3317,1570,undirected,1
1570,1559,undirected,6
3983,1589,undirected,194
3983,4410,undirected,2
1589,4410,undirected,3
3867,1589,undirected,3
457,1570,undirected,1
1572,175,undirected,8
175,2078,undirected,4
175,2439,undirected,1
2078,2439,undirected,1
1663,1098,undirected,1
2796,1557,undirected,4
1834,1557,undirected,4
1589,1388,undirected,2
1589,1202,undirected,1
1589,2401,undirected,3
1589,3541,undirected,1
1388,1202,undirected,1
1388,2401,undirected,1
1388,3541,undirected,1
1202,2401,undirected,1
1202,3541,undirected,1
2401,3541,undirected,1
4387,818,undirected,1
1693,2344,undirected,1
1693,818,undirected,1
2344,818,undirected,1
2344,4083,undirected,1
818,4083,undirected,1
818,1589,undirected,2
3162,365,undirected,1
365,413,undirected,1
1591,1178,undirected,1
355,1589,undirected,6
2755,1570,undirected,2
1589,3949,undirected,2
1589,353,undirected,1
1589,4181,undirected,1
353,4181,undirected,1
1589,3529,undirected,1
354,1570,undirected,5
2292,1579,undirected,1
2292,1591,undirected,1
2292,2300,undirected,1
1579,1591,undirected,2
1579,2300,undirected,1
1591,2300,undirected,1
1341,1663,undirected,1
1570,809,undirected,2
1570,1249,undirected,2
809,1249,undirected,3
1312,2955,undirected,1
2955,1589,undirected,1
1589,1579,undirected,72
3803,2316,undirected,1
1466,2316,undirected,3
2193,1589,undirected,1
4120,2709,undirected,3
4120,1589,undirected,27
4120,4360,undirected,1
4120,1017,undirected,1
2709,4360,undirected,1
2709,1017,undirected,4
1589,4360,undirected,1
1589,1017,undirected,5
4360,1017,undirected,1
2344,817,undirected,1
2344,2865,undirected,1
4387,817,undirected,2
4387,2865,undirected,1
1589,817,undirected,1
1589,2865,undirected,1
817,2865,undirected,1
1237,2865,undirected,1
3265,1589,undirected,1
3265,2635,undirected,1
1589,2635,undirected,1
4496,1589,undirected,1
1663,369,undirected,1
1589,1210,undirected,1
472,1589,undirected,8
1589,978,undirected,4
382,1253,undirected,1
382,1663,undirected,1
3358,3757,undirected,2
3358,2075,undirected,14
3757,2075,undirected,4
1589,2849,undirected,1
4387,2849,undirected,1
3577,2849,undirected,1
1237,2849,undirected,1
2849,556,undirected,1
1568,1570,undirected,6
2452,1280,undirected,2
2452,1589,undirected,7
1280,1589,undirected,3
329,4387,undirected,5
329,1570,undirected,1
1589,1586,undirected,1
1057,1966,undirected,1
1057,1589,undirected,2
1966,1589,undirected,16
1570,2523,undirected,1
253,3813,undirected,1
253,3455,undirected,1
253,1548,undirected,1
3813,1548,undirected,1
3455,1548,undirected,1
1589,4262,undirected,4
1589,2018,undirected,1
4498,1570,undirected,1
4498,3390,undirected,1
175,3390,undirected,4
1570,3390,undirected,1
2507,1663,undirected,1
175,2451,undirected,1
1589,3101,undirected,1
1589,3926,undirected,2
1589,1466,undirected,3
1312,3233,undirected,1
1312,3101,undirected,1
1312,3926,undirected,2
1312,1570,undirected,8
3233,3101,undirected,1
3233,3926,undirected,1
3233,1466,undirected,1
3233,1570,undirected,1
3101,3926,undirected,1
3101,1466,undirected,1
3101,1570,undirected,1
3926,1466,undirected,1
3926,1570,undirected,1
1466,1570,undirected,1
1472,4470,undirected,1
1472,569,undirected,1
1472,1469,undirected,1
1472,1663,undirected,1
4470,569,undirected,1
4470,1469,undirected,1
4470,1663,undirected,1
569,1469,undirected,1
569,1663,undirected,1
1589,1322,undirected,1
190,1570,undirected,2
190,1526,undirected,1
1570,1526,undirected,1
251,1589,undirected,3
251,4313,undirected,1
1589,4313,undirected,1
175,324,undirected,1
175,1734,undirected,1
324,1734,undirected,1
4083,3972,undirected,1
4083,1589,undirected,3
4083,1431,undirected,1
3972,4387,undirected,1
3972,1589,undirected,2
3972,1431,undirected,1
4387,1431,undirected,1
1589,1431,undirected,1
1589,2816,undirected,5
1589,3535,undirected,1
1589,2851,undirected,1
2816,3535,undirected,1
2816,2851,undirected,1
3535,2851,undirected,1
234,1663,undirected,1
485,2344,undirected,1
485,1237,undirected,1
485,4083,undirected,1
485,1589,undirected,1
1237,4083,undirected,10
4387,2020,undirected,1
1589,2020,undirected,9
324,2020,undirected,2
354,1589,undirected,6
1589,3188,undirected,10
1589,3966,undirected,5
3188,3966,undirected,5
2697,1570,undirected,1
2697,333,undirected,1
1959,4406,undirected,1
1597,1663,undirected,1
3757,1572,undirected,12
1593,1589,undirected,1
1570,3357,undirected,3
1570,2699,undirected,3
1570,1907,undirected,2
1589,1907,undirected,6
3357,1907,undirected,1
2699,1907,undirected,1
175,751,undirected,1
514,1957,undirected,1
514,4460,undirected,1
514,2433,undirected,1
514,1589,undirected,2
1957,4460,undirected,1
1957,2433,undirected,1
1957,1589,undirected,3
4460,2433,undirected,1
4460,1589,undirected,1
2433,1589,undirected,1
1589,4060,undirected,1
1589,2916,undirected,16
1589,868,undirected,1
4060,2916,undirected,1
4060,868,undirected,1
2916,868,undirected,1
1570,1974,undirected,1
1589,1974,undirected,1
398,1589,undirected,1
98,2609,undirected,9
98,1570,undirected,2
98,2246,undirected,1
98,2709,undirected,1
98,2375,undirected,1
2609,1589,undirected,2
2609,1570,undirected,1
2609,2246,undirected,1
2609,2709,undirected,1
2609,2375,undirected,1
1589,2246,undirected,1
1570,2246,undirected,1
1570,2375,undirected,10
2246,2709,undirected,1
2246,2375,undirected,1
1319,1570,undirected,1
1589,2674,undirected,1
3991,1589,undirected,3
1572,221,undirected,1
4347,448,undirected,1
1570,3846,undirected,2
2885,1570,undirected,1
3525,1570,undirected,2
1589,2020,undirected,5
3865,1896,undirected,1
3865,795,undirected,1
3865,1469,undirected,1
3865,1171,undirected,1
3865,2942,undirected,1
3865,975,undirected,1
3865,2811,undirected,1
3865,1589,undirected,1
3865,992,undirected,1
3865,3828,undirected,1
3865,4251,undirected,1
1896,795,undirected,1
1896,1469,undirected,1
1896,1171,undirected,1
1896,2942,undirected,1
1896,975,undirected,1
1896,2811,undirected,1
1896,1589,undirected,1
1896,992,undirected,1
1896,3828,undirected,1
1896,4251,undirected,1
795,1469,undirected,2
795,1171,undirected,1
795,2942,undirected,1
795,975,undirected,1
795,2811,undirected,1
795,1589,undirected,1
795,992,undirected,1
795,3828,undirected,1
795,4251,undirected,1
1469,1171,undirected,1
1469,2942,undirected,1
1469,975,undirected,1
1469,2811,undirected,1
1469,1589,undirected,2
1469,992,undirected,1
1469,3828,undirected,1
1469,4251,undirected,1
1171,2942,undirected,1
1171,975,undirected,1
1171,2811,undirected,1
1171,1589,undirected,1
1171,992,undirected,1
1171,3828,undirected,1
1171,4251,undirected,1
2942,975,undirected,1
2942,2811,undirected,1
2942,1589,undirected,1
2942,992,undirected,1
2942,3828,undirected,1
2942,4251,undirected,1
975,2811,undirected,1
975,1589,undirected,1
975,992,undirected,1
975,3828,undirected,1
975,4251,undirected,1
2811,1589,undirected,1
2811,992,undirected,1
2811,3828,undirected,1
2811,4251,undirected,1
1589,992,undirected,1
1589,3828,undirected,1
1589,4251,undirected,1
992,3828,undirected,1
992,4251,undirected,1
3828,4251,undirected,1
1589,1910,undirected,6
1589,117,undirected,6
1910,117,undirected,6
1589,124,undirected,2
324,3358,undirected,19
324,1278,undirected,1
3358,1278,undirected,1
1589,1278,undirected,1
2876,2270,undirected,1
1663,2627,undirected,1
1589,2134,undirected,1
982,1666,undirected,1
982,2401,undirected,1
982,2888,undirected,1
982,1610,undirected,1
1666,2401,undirected,1
1666,2888,undirected,1
1666,1610,undirected,1
2401,2888,undirected,1
2401,1610,undirected,1
2888,1610,undirected,1
1572,2170,undirected,1
1572,2780,undirected,1
1572,4135,undirected,1
1572,2990,undirected,1
1312,2780,undirected,2
1312,4135,undirected,1
2170,2780,undirected,1
2170,4135,undirected,1
2170,2990,undirected,1
2170,2452,undirected,1
2780,4135,undirected,1
2780,2990,undirected,1
2780,2452,undirected,1
4135,2990,undirected,1
4135,2452,undirected,1
2990,2452,undirected,1
4471,1663,undirected,1
4471,1772,undirected,1
4471,930,undirected,1
1663,1772,undirected,1
1663,930,undirected,1
1772,930,undirected,1
750,1589,undirected,5
2344,2136,undirected,2
1519,4368,undirected,1
1519,1589,undirected,1
1519,2317,undirected,1
4368,2317,undirected,1
1589,2317,undirected,1
1663,1350,undirected,1
1663,321,undirected,1
1350,1418,undirected,1
1350,321,undirected,1
1350,657,undirected,1
1418,321,undirected,1
1418,657,undirected,1
321,657,undirected,1
2020,175,undirected,1
2078,2609,undirected,3
2078,3867,undirected,1
175,3867,undirected,1
2609,3867,undirected,1
1877,1663,undirected,2
175,1798,undirected,1
1570,1798,undirected,1
1312,1428,undirected,1
1312,1589,undirected,5
1312,4108,undirected,1
1312,3548,undirected,1
1312,207,undirected,1
1312,1901,undirected,1
1312,4029,undirected,1
1428,4108,undirected,1
1428,3548,undirected,1
1428,207,undirected,1
1428,1901,undirected,1
1428,4029,undirected,1
1589,4108,undirected,1
1589,3548,undirected,1
1589,207,undirected,1
1589,1901,undirected,2
1589,4029,undirected,7
4108,3548,undirected,1
4108,207,undirected,1
4108,1901,undirected,1
4108,4029,undirected,1
3548,207,undirected,1
3548,1901,undirected,1
3548,4029,undirected,1
207,1901,undirected,1
207,4029,undirected,1
1901,4029,undirected,1
1589,3991,undirected,2
1589,4330,undirected,1
1589,2709,undirected,16
1589,3183,undirected,1
1589,914,undirected,1
3991,2709,undirected,1
